video_id,title,publishedAt,channelId,description,view_count,like_count,favorite_count,comment_count,tags,defaultLanguage
J0NuOlA2xDc,Never install locally,2023-04-27T12:18:48Z,UCrsLPlwxUInDoNubOP85EWQ,"💜 Support the channel and get some nice perks:
🔗 https://www.patreon.com/coderized

🗣️ Discord is now available, come chat!
🔗 https://discord.gg/Y7hEKnxPGf

---

Containers are a game-changing tool for app development and deployment, offering isolated, portable environments that include code, libraries, and OS. Unlike virtual machines (VMs), containers are lightweight and share the host system's kernel, making them faster and more resource-efficient.

Developers benefit from containers as they allow working in multiple environments simultaneously without compromising the local machine. This ensures compatibility across different machines and platforms, eliminating the ""it works on my machine"" issue.

Docker is a popular container platform that uses overlapping layers to form container images. These images can be extended from any previous image or layer, with numerous pre-made base images available for various requirements.

Using a Dockerfile, developers can add commands to generate new file system layers or metadata layers. Multiple containers can run from a single image, with each container having its dedicated file system layer that persists until the container is deleted.

Containers can communicate easily, and when an app is ready for deployment, it can be tagged with a unique version and published to a container registry. Modern cloud platforms offer built-in support for deploying containers, or you can install a compatible container runtime on your machine for more control. 

Container orchestration platforms like Kubernetes enable the creation of container-based clouds, providing even greater flexibility and control in app development and deployment.

---

In the video, I cover:
- Understand containers and their benefits for developers
- Compare VMs and containers, and their resource usage
- Maintain multiple environments with containers to avoid conflicts
- Solve the ""it works on my machine"" problem with container consistency
- Explore container images, Dockerfiles, and overlapping layers
- Use pre-made and officially supported base images for projects
- Create and run containers using Docker as a container platform
- Communicate between containers through virtualized network layers
- Tag and publish container images to registries for storage
- Deploy containers using cloud platforms or compatible runtimes
- Utilize container orchestration with Kubernetes for advanced deployments

---

Additions:

Despite me presenting it as so, containers don't contain a true OS in the full meaning of the word. That's an oversimplification. It's more of an ""OS-like"" environment. It definitely can act in ways that you'd expect an OS to act, but there are some differences.

If you use VSCode, check out ""Dev Containers"" - they are an awesome way to integrate your IDE into dedicated containerized development environments with just a single click.

Sharing a Kernel with the host does come with some potential drawbacks. Most importantly is that containers would be more vulnerable to attack than VMs should the host machine be compromised. However, containers are heavily used in many large-scale production environments and security can be hardened against such attacks, so it's definitely not a bigger concern than keeping software secure in general.

---

00:00 - Introduction to Containers
00:24 - Coderized
00:27 - Containers vs. VMs
01:09 - The Role of the Kernel
01:32 - Benefits for Developers
01:58 - Works on My Machine...
02:19 - Creating a Container of Your Own
02:34 - Container Images and Filesystem Layers
02:47 - Banana
02:53 - Layers in Container Images
03:28 - Dockerfile example
03:42 - Container Runtime Changes and Persistence
04:09 - Accessing Running Containers
04:22 - Communication Between Containers
04:30 - Tagging and Publishing Container Images
04:51 - Deployment Options and Cloud Platforms
05:14 - Container Orchestration with Kubernetes
05:29 - Ending and Support

#devops #containerization #docker #dockercontainer #dockertutorial #dockertutorials #dockerimage #cloudcomputing #cleancode #programming #code #coder #coding #programmingtips #vscode #container #containerregistry #containerruntime",1928616,92719,0,2169,"docker, container, containerization, development, deployment, devops, dockerfile, code, programming, coder, docker tutorial for beginners, docker tutorial, what is docker, docker container, learn docker",N/A
Q26I2ttpZHk,Continuous Deployment of AI/ML Models with Containers and Kubernetes,2020-06-05T05:08:58Z,UCZKMj3YI0wP-kq4QYpaKdEA,Learn more about how Red Hat OpenShift at https://openshift.com,628,8,0,0,,N/A
KHF405ZrtWc,Cloud Native Machine Learning Systems at Day Two and Beyond - Sophie Watson & William Benton,2020-12-04T17:50:14Z,UCvqbFHwN-nwalWPjPUKpvTA,"Don’t miss out! Join us at our upcoming event: KubeCon + CloudNativeCon Europe 2021 Virtual from May 4–7, 2021. Learn more at https://kubecon.io. The conference features presentations from developers and end users of Kubernetes, Prometheus, Envoy, and all of the other CNCF-hosted projects. 

Cloud Native Machine Learning Systems at Day Two and Beyond - Sophie Watson & William Benton, Red Hat 

You’re probably already convinced that Kubernetes is the right infrastructure for your next machine learning initiative, but you may not be ready for some of the speedbumps that await you on the way. This talk will introduce some of the challenges unique to machine learning systems, prepare you for the tradeoffs you’ll face supporting practitioners and putting systems in production, and present some of the additional tools you’ll need in your DevOps toolbox as your cloud-native machine learning systems mature. You’ll learn how to negotiate pitfalls related to interactive development, reproducibility, and monitoring machine learning systems in production with concrete solutions inspired by our experience with end-users in various industries. 

https://sched.co/ekC2",266,4,0,0,,N/A
wytCjR-qdpI,Infrastructure Agnostic Machine Learning Workload Deployment,2021-07-12T17:48:04Z,UC3q8O3Bh2Le8Rj1-Q-_UUbA,"When it comes to Large Scale data processing and Machine Learning, Apache Spark is no doubt one of the top battle-tested frameworks out there for handling batched or streaming workloads.  The ease of use, built-in Machine Learning modules, and multi-language support makes it a very attractive choice for data wonks. However bootstrapping and getting off the ground could be difficult for most teams without leveraging a Spark cluster that is already pre-provisioned and provided as a managed service in the Cloud, while this is a very attractive choice to get going, in the long run, it could be a very expensive option if it’s not well managed.

As an alternative to this approach, our team has been exploring and working a lot with running Spark and all our Machine Learning workloads and pipelines as containerized Docker packages on Kubernetes. This provides an infrastructure-agnostic abstraction layer for us, and as a result, it improves our operational efficiency and reduces our overall compute cost. Most importantly, we can easily target our Spark workload deployment to run on any major Cloud or On-prem infrastructure (with Kubernetes as the common denominator)  by just modifying a few configurations.

In this talk, we will walk you through the process our team follows to make it easy for us to run a production deployment of our Machine Learning workloads and pipelines on Kubernetes which seamlessly allows us to port our implementation from a local Kubernetes set up on the laptop during development to either an On-prem or Cloud Kubernetes environment.

Connect with us:
Website: https://databricks.com
Facebook: https://www.facebook.com/databricksinc
Twitter: https://twitter.com/databricks
LinkedIn: https://www.linkedin.com/company/databricks
Instagram: https://www.instagram.com/databricksinc/ Databricks is proud to announce that Gartner has named us a Leader in both the 2021 Magic Quadrant for Cloud Database Management Systems and the 2021 Magic Quadrant for Data Science and Machine Learning Platforms. Download the reports here. https://databricks.com/databricks-named-leader-by-gartner",397,11,0,0,Databricks,en
fGqE2tO5mOo,"Scaling AI & Machine Learning Workloads With Ray on AWS, Kubernetes, & BERT",2022-10-19T08:02:50Z,UCFbY6n5Ge7PJ98AtnMcD2eA,"Big Data LDN 2022, 22 Sept, 1:20pm, Modern Data Stack Theatre
Speaker: 
Chris Fregly, AWS

Open source Ray is great for modern high-performance data processing and machine learning workloads. In this talk, I will explain distributed Ray - and how it differs from Dask and Apache Spark. I will also discuss various tips and tricks to optimizing Ray on AWS and Kubernetes. Next, I will highlight some AWS key contributions to the open source Ray project to improve performance, scalability, and operational efficiency. Lastly, I conclude the talk with a demo using Ray's AI Runtime (AIR) to train and serve a large, distributed BERT model with Amazon Elastic Kubernetes Services (EKS).",395,4,0,1,"big data ldn, bigdata, conference, bigdataldn, big data london, exhibition, big data expo, big data",N/A
Jb-XOfaCge8,Cloud OnAir: KubeFlow: Machine Learning + Kubernetes,2018-07-09T21:40:14Z,UCJS9pqu9BzkAMNTmzNMNhvg,"Machine Learning has evolved well past being a buzz word. As Google's businesses collect more data from more sources, the need to gain insightful data and perform meaningful analysis grows. There are many options available today to achieve this but their portability is often challenging. Today, many data scientists run their models on their laptops with a single GPU but when they outgrow this, they struggle to find ways to easily move their models to the cloud.  Kubeflow provides a way to load ML workloads into a Kubernetes cluster and easily move the jobs from one machine or cluster to a much larger environment.",2220,28,0,0,"Cloud OnAir, KubeFlow, Kubernetes, Machine Learning, IT Infrastructure",N/A
SSschIXf8Pg,Bosch DataOps: NLP Development on Kubernetes | Igor Stranjanac & Filip Novovic | DSC Europe 23,2024-07-29T13:28:29Z,UC-yt9rh6xh9Ym0vtTIA105w,"In their talk, Igor & FIlip discussed the extension of DevOps practices into data processing and machine learning lifecycles, emphasizing the transition from proof-of-concept to scalable production systems. The in-house solution leverages Kubernetes for streamlined development and staging for developers and NLP researchers. Key features include pipeline orchestration, task parallelization, and scheduling. The presentation highlighted the comprehensive design of their DataOps and MLOps system, featuring tools such as Argo Workflows, MLflow, Seldon, and infrastructure integration with Terraform and Flux, all within the AWS cloud environment.

This speech by Igor Stranjanac & Filip Novovic was held on November 23rd at the Data Science Conference Europe 2023 in Belgrade.

Follow us on social media :
LinkedIn: https://www.linkedin.com/company/11184830/admin/ 
Instagram: https://www.instagram.com/datasciconf/ 
Facebook page: https://www.facebook.com/DataSciConference 
Website: https://datasciconference.com/

Change the world through data

#datascience #ai  #ml #artificialintelligence #bigdata #dataanalytics #business",77,1,0,0,"AI, Data Science, Data, Data analytics, machine learning, ML, Natural language processsing, machine vision",N/A
9gwcxz6D9kk,"A Docker Container Toolbox for the Data Scientist by Douglas Liming, SAS Institute Inc.",2016-10-26T17:48:05Z,UCfX55Sx5hEFjoC3cNs6mCUQ,"A Docker Container Toolbox for the Data Scientist - Douglas Liming, SAS Institute Inc.

A major financial institute supports its analytic workload via docker containers with access to R, Python, and SAS. This talk discusses how we built and deployed containers with the open source tools needed for their Data Scientists to complete their work. It discusses how containers enable their IT department to meet the ad hoc, compute intensive, and scaling demands of the organization. It also covers how provisioning thin clients via Jupyter Notebooks, R Studio, and SAS Studio, empowers Data Scientists with the tool of their choice. An exciting differentiator for the Data Scientist, is the ability to send a portion of the analytic workload to run inside their Hadoop cluster. Lastly, we discuss extending the container by pushing the analytic workload to run inside the Hadoop cluster; thus enabling the Data Scientists to dive inside the data lake and harness the power of all the data.

About Douglas Liming

Doug Liming is an Enterprise Architect with SAS Institute in Cary, North Carolina. He was a DBA for 16 years before trading hats. He is now focusing on all things Hadoop and Hadoop within the enterprise. How Hadoop is the hub for the entire enterprise and how Open Source is now a major player.",2945,37,0,N/A,"Linux, Containers, DevOps, Docker, Open Source, Kubernetes, Linux Kernel, Cloud Computing, Cloud, Linux Kernel Development, Virtualization, Linux On The Desktop, Hypervisors, Embedded, Systems, Linux Containers, Linux Security",N/A
JkNfH37mAp8,Containers and Big Data,2018-07-12T21:59:05Z,UC5o4P1O-WVE15EZWqayc5dw,"As containerization continues to gain momentum and become a de facto standard for application deployment, challenges around containerization of big data workloads are coming to light. Great strides have been made within the open source communities towards running big data workloads in containers, but much is left to be done.

Apache Hadoop YARN is the modern distributed operating system for big data applications. It has morphed the Hadoop compute layer into a common resource-management platform that can host a wide variety of applications. At its core, YARN has a very powerful scheduler which enforces global cluster level invariants and helps sites manage user and operator expectations of elastic sharing, resource usage limits, SLAs, and more. YARN recently increased its support for Docker containerization and added a YARN service framework supporting long-running services.

In this session we will explore the emerging patterns and challenges related to containers and big data workloads, including running applications such as Apache Spark, Apache HBase, and Kubernetes in containers on YARN.

Speakers
BILLIE RINALDI
Principal Software Engineer I
Hortonworks

SHANE KUMPF
Software Engineer
Hortonworks",1403,11,0,0,"Apache Hadoop, Docker / Container, Cloud and Operations, dataworks summit san jose, dataworks summit 2018, dws18",N/A
pqppGvTJm-A,MLOps: Accelerating Data Science with DevOps - Microsoft,2019-11-08T19:32:26Z,UCkAQCw5_sIZmj2IkSrNy00A,"DOES19 Las Vegas — The business impact of high-performance DevOps has been proven widely. Unfortunately, as enterprises now try to use big data with machine learning, data science tends to get left behind. Challenges that engineers and data scientists face when developing an ML-based system are reliably deploying models, managing ML assets at scale, and knowing when models are going stale. Introducing a DevOps approach to Machine learning helps solve these challenges by providing structure for collaborating and bringing models into production.  This talk covers real improvements that MLOps has brought to large enterprise customers in maintaining asset integrity across teams, accelerating model operationalization, and enabling a sophisticated AI application lifecycle. We share pointers on how you can follow the same journey in your org.

MLOps: Accelerating Data Science with DevOps - Jordan Edwards and Shivani Patel

Jordan Edwards, Senior Program Manager, Microsoft
Shivani Patel, Program Manager, Microsoft

Jordan Edwards is a Senior Program Manager on the Azure AI Platform team. He has worked on a number of highly performant, globally distributed systems across Bing, Cortana and Microsoft Advertising and is currently working on CI/CD experiences for the next generation of Azure Machine Learning. Jordan has been a key driver of dev-ops modernization in AI+R, including but not limited to: moving to Git, moving the organization at large to CI/CD, packaging and build language modernization, movement from monolithic services to microservice platforms and driving for a culture of friction-free devOps and flexible engineering culture. His passion is to continue driving Microsoft towards a culture which enables our engineering talent to do and achieve more.

Shivani Patel is a Program Manager at Microsoft working on MLOps for the Azure Machine Learning Platform team.

DOES19 Las Vegas
DOES 2019 US
DevOps Enterprise Summit
https://events.itrevolution.com/us/",7194,153,0,1,"devops enterprise summit usa, does 2019, devops, does19 las vegas, devops enterprise summit, does19 us, devops enterprise summit las vegas, Jordan Edwards, Microsoft
Shivani Patel, Microsoft, machine learning, data science",N/A
5CXj9umwmOI,"Analytics Orchestration at Scale with Kubernetes, Tensorflow, and Kubeflow (Cloud Next '19)",2019-04-26T18:48:08Z,UCJS9pqu9BzkAMNTmzNMNhvg,"The needs for orchestrating workloads for industrial analytics go above and beyond the standard ML pipelines. Several cases involve a combination of domain specific models such as physics based models, probabilistic models and AI/ML models. In many cases, each of these models could be written in a different programming language and/or with several different libraries within the same programming language. This necessitates the need for containerized and orchestrated workloads. In some cases, different parts of the pipeline could be owned by different groups that may not want to expose the IP. 
In addition, model calibration and optimization use cases require more than a simple DAG orchestration. In many of these cases, cyclic and conditional workflows are needed.  When dealing with Industrial IoT applications, hundreds if not thousands of models are normally built to represent a single asset. In addition, optimization and calibration use cases require executing the pipelines thousands of times for each optimization or calibration exercise. Hence scaling such complex pipelines is a key component of industrial analytics systems. We will showcase building and managing such complex pipelines using various GCP services such as GKE, TFX, PubSub and BigTable.


Build with Google Cloud → https://bit.ly/2WQC04q

Watch more: 
Next '19 Data Analytics Sessions here → https://bit.ly/Next19DataAnalytics
Next ‘19 All Sessions playlist → https://bit.ly/Next19AllSessions

Subscribe to the GCP Channel → https://bit.ly/GCloudPlatform


Speaker(s): Alexandre Iankoulski, Fabio Nonato


Session ID: DA226
product: Cloud - Containers - Google Kubernetes Engine (GKE); fullname: Alexandre Iankoulski, Fabio Nonato; event: Google Cloud Next 2019;",1444,23,0,0,"type: Conference Talk (Full production);, pr_pr: Google Cloud Next, purpose: Educate",en
stElXPj78gA,DevOps for Data Science | DevOps Lab,2018-06-20T01:33:55Z,UC-ikyViYMM69joIAv7dlMsA,"Damian talks to Microsoft's Paige Bailey as well as MVP Terry McCann about DevOps for Data Science.

These two really popular fields are not often combined, but there are some fantastic opportunities for cross-pollination of ideas. Damian, Paige and Terry discuss what's important to data scientists and where to start when it comes to a DevOps process. From using source control, testing and refreshing predictive models to operationalizing and evaluating success in production.

Data scientists are rarely developers, and developers are rarely data scientists, but they can work together, using tools and techniques that still allow the experts to do what they do best!

Follow Paige on Twitter: https://twitter.com/DynamicWebPaige
Follow Terry on Twitter: https://twitter.com/SQLShark
Follow Damian on Twitter: https://twitter.com/damovisa

Resources:
 - The DataOps Manifesto: http://dataopsmanifesto.org/
 - Microsoft AI School: https://brdy.in/DOL-AISchool
 - Visual Studio Team Services: https://brdy.in/DOL-VSTS
 - Create a Free Azure Account: https://aka.ms/c9-azurefree",4117,68,0,5,"devops, data science, machine learning",N/A
x4oIdooDzKo,Machine Learning Models in Production,2018-05-16T21:02:50Z,UC5o4P1O-WVE15EZWqayc5dw,"Data Scientists and Machine Learning practitioners, nowadays, seem to be churning out models by the dozen and they continuously experiment to find ways to improve their accuracies. They also use a variety of ML and DL frameworks & languages , and a typical organization may find that this results in a heterogenous, complicated bunch of assets that require different types of runtimes, resources and sometimes even specialized compute to operate efficiently.

But what does it mean for an enterprise to actually take these models to ""production"" ? How does an organization scale inference engines out & make them available for real-time applications without significant latencies ? There needs to be different techniques for batch ,offline, inferences and instant, online scoring. Data needs to be accessed from various sources and cleansing, transformations of data needs to be enabled prior to any predictions. In many cases, there maybe no substitute for customized data handling with scripting either.

Enterprises also require additional auditing and authorizations built in, approval processes and still support a ""continuous delivery"" paradigm whereby a data scientist can enable insights faster. Not all models are created equal, nor are consumers of a model - so enterprises require both metering and allocation of compute resources for SLAs.

In this session, we will take a look at how machine learning is operationalized in IBM Data Science Experience, DSX, a Kubernetes based offering for the Private Cloud and optimized for the HortonWorks Hadoop Data Platform. DSX essentially brings in typical software engineering development practices to Data Science, organizing the dev-test-production for machine learning assets in much the same way as typical software deployments. We will also see what it means to deploy, monitor accuracies and even rollback models & custom scorers as well as how API based techniques enable consuming business processes and applications to remain relatively stable amidst all the chaos


Speaker: Piotr Mierzejewski, Program Director Development IBM DSX Local, IBM",2725,20,0,0,"Artificial Intelligence and Data Science, Apache Hadoop, Apache Spark, Cloud, Docker, Container, TensorFlow, IBM DSX, DataWorks Summit Berlin, DWS18",N/A
iuWL2acLvP4,Scaling Machine Learning Pipelines in Cloud - Salman Iqbal - NDC Oslo 2021,2022-03-02T12:47:11Z,UCTdw38Cw6jcm0atBPA39a0Q,"One of the most common hurdles with developing data science/machine learning models is to design end-to-end pipelines that can operate at scale and in real-time. Data scientists and engineers are often expected to learn, develop and maintain the infrastructure for their experiments. This process takes time away from focussing on training and developing the models.

What if there was a way of abstracting away the non Machine Learning related tasks while still retaining control? This talk will discuss the merits of using Kubeflow. Kubeflow is an open source Kubernetes based platform. With the help of Kubeflow, users can:
- Develop Machine Learning models easily and make repeatable, portable deployments on a diverse infrastructure e.g. laptop to production cluster.
- Scale infrastructure based on the demand.

This talk will also present the current use cases of Kubeflow and how teams from other industries have been utilising the cloud to scale their machine learning operations.


Check out more of our featured speakers and talks at
https://ndcconferences.com/
https://ndcoslo.com/",545,9,0,0,"Cloud, Machine Learning, ML, Kubernetes, Kubeflow, Salman Iqbal, NDC, Conferences, 2021, Oslo, Live",N/A
JkydSB4-q3M,"Kubernetizing Big Data and ML Workloads at Uber - Mayank Bansal & Min Cai, Uber",2019-11-22T20:28:52Z,UCvqbFHwN-nwalWPjPUKpvTA,"Join us for Kubernetes Forums Seoul, Sydney, Bengaluru and Delhi - learn more at kubecon.io 

Don't miss KubeCon + CloudNativeCon 2020 events in Amsterdam March 30 - April 2, Shanghai July 28-30 and Boston November 17-20! Learn more at kubecon.io. The conference features presentations from developers and end users of Kubernetes, Prometheus, Envoy, and all of the other CNCF-hosted projects 

Kubernetizing Big Data and ML Workloads at Uber - Mayank Bansal & Min Cai, Uber  

Uber relies on Big Data and ML to make business critical decisions such as pricing, trip ETA, etc. Today, those workloads such as Hive and Spark are running on YARN. To save millions of dollars by efficient use of cluster resources, Uber is planning to use Kubernetes to co-locate BigData/ML and micro-service workloads.  Kubernetes is the de-facto standard for running micro-services. However, in comparison to YARN, it still lacks many features like hierarchical resource pools, elastic resource sharing, gang scheduling etc. To bridge this gap, we have re-architected Peloton to be a set of Kubernetes scheduler and controller plugins so that we can provide feature parity with YARN.  This talk will cover: - Learnings of running large-scale BigData/ML on Kubernetes with Peloton - Colocation of mixed workloads - Federation across zones - Feature and API parity with YARN 

https://sched.co/Uaad",768,8,0,0,,N/A
gAkwW2tuIqE,Learn Docker in 7 Easy Steps - Full Beginner's Tutorial,2020-08-24T15:54:20Z,UCsBjURrPoezykLs9EqgamOA,"A complete introduction to Docker. Learn how to Dockerize a Node.js and run manage multiple containers with Docker Compose. https://fireship.io/lessons/docker-basics-tutorial-nodejs

00:00 What is Docker?
01:54 Installation & Tooling
02:40 Dockerfile
06:06 Build an Image
07:12 Run a Container
08:52 Debugging
09:35 Docker Compose

Source code https://github.com/fireship-io/fireship.io
Official Docker https://www.docker.com

#LearnToCode #Docker 

Install the quiz app 🤓

iOS https://itunes.apple.com/us/app/fireship/id1462592372?mt=8
Android https://play.google.com/store/apps/details?id=io.fireship.quizapp

Upgrade to Fireship PRO at https://fireship.io/pro
Use code lORhwXd2 for 25% off your first payment. 

My VS Code Theme

- Atom One Dark 
- vscode-icons
- Fira Code Font",2075185,73909,0,968,"webdev, app development, lesson, tutorial, nodejs, docker, dockerize, containers, docker container, docker tutorial, learn docker, docker basics",N/A
CAVLuDtI9Bg,Big Data Clusters for the Absolute Beginner,2019-08-30T17:03:25Z,UCMh7QaP3p2WoMVG45Lw-vfQ,"SQL Server Big Data Clusters - Are you a DBA or data professional working with out-dated technology or feel your skills are quickly becoming irrelevant? Stay ahead in today's ever changing tech space and take your career to the next level.

Join me, Mohammad Darab, this session to explore the cutting-edge technology that SQL Server 2019 has to offer: Big Data Clusters.

Topics include:
-Big Data Cluster architecture and its components such as: Containers, Kubernetes and the newly enhanced Polybase
-Unique advantage of SQL Server Big Data Clusters
-Data Virtualization, Scale-out Data Marts, and Data Hub concepts

LINKS:
Learning Resources: https://MohammadDarab.com/bdc

NEWSLETTER / SOCIAL MEDIA:
Sign Up to the Newsletter here: http://eepurl.com/gb3EIv
Follow on Twitter: https://twitter.com/mwdarab",3552,44,0,15,"sql server, sql server 2019, big data clusters, big data cluster, sql server big data clusters, polybase, enhanced polybase, data virtualization, database administrator, dba",en
r7YMDBmlGh4,Machine Learning on Kubernetes | Salman Iqbal,2022-12-01T10:01:50Z,UCKvT25MRlsReq1hUzwblZsQ,"In order to run Machine Learning (ML) models at scale three things are required: code, ML framework of your choice and a platform to run your code on. A number of ML frameworks exist such as TensorFlow, PyTorch, MXNet, Keras etc. When it comes to platforms, many of those exist too. Kubernetes is one such platform that runs containerised workloads. Kubernetes provides features that solve some of the challenges faced by data scientists. This talk will discuss how it helps with infrastructure management, auto scaling, auto recovery from failure, automated deployments, multi-tenancy and GPU offloading. This talk will also show how to run some of the ML Frameworks on Kubernetes such as Scikit-learn, PyTorch, MXNet & TensorFlow. The talk will also discuss when not to use Kubernetes to run your ML workloads.",3775,73,0,1,"KCDUK, Kubernetes, K8s",N/A
48WchucU8UY,"Sergii Khomenko - From Data Science to Production - deploy, scale, enjoy!",2016-03-26T14:40:36Z,UCOjD18EJYcsBog4IozkF_7w,"PyData Amsterdam 2016

Description

Data cleaning is the first step of every Data Science project. Next one does Data Science. The talk covers a missing step of deployment and scaling Data Applications in production. We will go through all major steps of the process like Dockerizing application, Continuous Deployment with further AWS stack creation and rolling deploys although also covering new trends in Serverless architecture.

Abstract

Data Science is quite a young field. One of the definitions of Data Scientist: Person who is better at statistics than any software engineer and better at software engineering than any statistician. Hence, it's quite important to talk not only about best practices of feature generation and not overfitting but also about more of software engineering topics.

The talk is based on our experience of Data Science developments at Stylight, an international fashion e-commerce company, that operates in 15 countries worldwide. We refer to our Data Applications written in R and Python, Scala; but the content is not limited to mentioned languages and applicable others.

The talk consists three main parts. A first part introduces best practices of development. How to structure your development, make deployment easy and reproducible, how to make Continuous Integration and commit triggered deployments. The second part covers production deployment to AWS stack, in particular focusing on concepts of immutable infrastructure and infrastructure as code. The last part about using serverless architecture for data applications. We introduce an example of our outlier detection system, that automatically scales based on such approach. 00:00 Welcome!
00:10 Help us add time stamps or captions to this video! See the description for details.

Want to help add timestamps to our YouTube videos to help with discoverability? Find out more here: https://github.com/numfocus/YouTubeVideoTimestamps",2742,23,0,0,,N/A
49IaHTNry8I,Docker Data Science Pipeline,2018-07-23T21:43:07Z,UC5o4P1O-WVE15EZWqayc5dw,"At ING we needed a way to implement Data science models from exploration into production. I will do this talk from my experience on the exploration and production Hadoop environment as a senior Ops engineer. For this we are using OpenShift to run Docker containers that connect to the big data Hadoop environment.

During this talk I will explain why we need this and how this is done at ING. Also how to set up a docker container running a data science model using Hive, Python, and Spark. I’ll explain how to use Docker files to build Docker images, add all the needed components inside the Docker image, and how to run different versions of software in different containers.

In the end I will also give a demo of how it runs and is automated using Git with webhook connecting to Jenkins and start the docker service that will connect to a big data Hadoop environment.

This is going to be a great technical talk for engineers and data scientist.",751,10,0,0,"Apache Hadoop, Apache Spark, Docker / Container",N/A
3jJ1GhGkLY0,Creating our Own Kubernetes & Docker to Run Our Data Infrastructure | Modal,2023-05-11T18:58:49Z,UCAezwIIm1SfsqdmbQI-65pA,"ABOUT THE TALK:
 In this talk, Erik Bernhardsson will share how Modal starts 1000s of large containers in seconds, and what they had to do under the surface to build this. This includes a custom file system written in Rust, their own container runtime, and their own container image builder. This talk will give you an idea of how containers work along with some of the low-level Linux details underneath. We'll also talk about many infrastructure tools hold data teams back, and why they deserve faster and better tools.

ABOUT THE SPEAKER:
Erik Bernhardsson is the founder and CEO of Modal, which is an infrastructure provider for data teams. Before Modal, Erik was the CTO at Better for six years, and previously spent seven years at Spotify, building the music recommendation system and running data teams.

ABOUT DATA COUNCIL:
Data Council (https://www.datacouncil.ai/) is a community and conference series that provides data professionals with the learning and networking opportunities they need to grow their careers.

Make sure to subscribe to our channel for the most up-to-date talks from technical professionals on data related topics including data infrastructure, data engineering, ML systems, analytics and AI from top startups and tech companies. 

FOLLOW DATA COUNCIL: 
Twitter: https://twitter.com/DataCouncilAI 
LinkedIn: https://www.linkedin.com/company/datacouncil-ai/",7254,294,0,7,"data infrastructure, data engineering, cloud systems, rust, docker, kubernetes",N/A
DUPNgMRV1-I,Introducing Kubeflow (w. Special Guests Tensorflow and Apache Spark),2019-04-18T21:34:07Z,UC5o4P1O-WVE15EZWqayc5dw,"Data Science, Machine Learning, and Artificial Intelligence has exploded in popularity in the last five years, but the nagging question remains, “How to put models into production?” Engineers are typically tasked to build one-off systems to serve predictions which must be maintained amid a quickly evolving back-end serving space which has evolved from single-machine, to custom clusters, to “serverless”, to Docker, to Kubernetes. In this talk, we present KubeFlow- an open source project which makes it easy for users to move models from laptop to ML Rig to training cluster to deployment. In this talk we will discuss, “What is KubeFlow?”, “why scalability is so critical for training and model deployment?”, and other topics.

Users can deploy models written in Python’s skearn, R, Tensorflow, Spark, and many more. The magic of Kubernetes allows data scientists to write models on their laptop, deploy to an ML-Rig, and then devOps can move that model into production with all of the bells and whistles such as monitoring, A/B tests, multi-arm bandits, and security.",1287,12,0,0,"dataworks summit barcelona, dws19, kubeflow, tensorflow, apache spark, holden karau",N/A
z7ylCoq9WHY,"2021 Data Engineering Predictions & Trends | Hybrid Roles, Cloud Computing, Career Advice & More",2021-02-11T18:23:53Z,UCejelOS3lhDyxTlq_ObSxEw,"After so much change and disruption over the past year, many of us are likely glad to be looking forward at the fresh year ahead!

Caroline Evans, data engineering recruiting specialist at Burtch Works, shares her top predictions and trends in this space for 2021, including:

• Product-driven data engineer roles
• Blending between Big Data Engineers and Data Scientists
• The increasing prevalence of different types of hybrid roles
• Remote work trends
• Cloud computing

Plus, her insights on how these trends will affect both data engineer careers and hiring.

Burtch Works’ market insights have been repeatedly mentioned in the press, including The New York Times, The Wall Street Journal, Forbes, CNBC, The Economist, and more, and Burtch Works has also been recognized by Forbes as one of America’s Best Recruiting Firms for the past several years.

For career tips and more information about our research:

Download our salary reports for free: https://burtchworks.com/study
Twitter: http://twitter.com/burtchworks
LinkedIn: http://linkedin.com/company/burtch-works
Facebook: http://facebook.com/burtchworks
Blog: https://www.burtchworks.com/blog

Burtch Works is a targeted executive recruiting firm that specializes in placing exceptional analytics and data science professionals. We work with highly-qualified professionals in many quantitative fields including data engineering, data science, predictive analytics, marketing science, marketing research, web analytics, direct marketing, web analytics, and many more.

Interested in learning more about how we can help with your hiring or want to find a new opportunity? Send us an email at info@burtchworks.com",453,11,0,0,"data engineering, data governance, cloud computing, information management, information technology, IT, data structures, business intelligence, data strategy, analytics platform, SQL, data quality, ETL, data architect, python coding, engineering, json, data warehouse, data lakes, enterprise data, technology",N/A
